2015/11/26	1.116
2015/11/27	1.04
2015/11/30	1.053
2015/12/1	1.069
2015/12/2	1.066
2015/12/3	1.085
2015/12/4	1.073
2015/12/7	1.075
2015/12/8	1.042
2015/12/9	1.039
2015/12/10	1.035
2015/12/11	1.029
2015/12/14	1.066
2015/12/15	1.047
2015/12/16	1.053
2015/12/17	1.074
2015/12/18	1.082
2015/12/21	1.099
2015/12/22	1.106
2015/12/23	1.094
2015/12/24	1.082
2015/12/25	1.088
2015/12/28	1.056
2015/12/29	1.074
2015/12/30	1.079
2015/12/31	1.07
2016/1/4	0.991
2016/1/5	0.996
2016/1/6	1.075
2016/1/7	1.001
2016/1/8	1.07
2016/1/11	1.014
2016/1/12	0.989
2016/1/13	0.964
2016/1/14	0.996
2016/1/15	0.936
2016/1/18	0.92
2016/1/19	0.948
2016/1/20	0.935
2016/1/21	0.914
2016/1/22	0.948
2016/1/25	0.976
2016/1/26	0.906
2016/1/27	0.927
2016/1/28	0.88
2016/1/29	0.901
2016/2/1	0.86
2016/2/2	0.88
2016/2/3	0.867
2016/2/4	0.881
2016/2/5	0.877
2016/2/15	0.88
2016/2/16	0.922
2016/2/17	0.934
2016/2/18	0.933
2016/2/19	0.93
2016/2/22	0.968
2016/2/23	0.979
2016/2/24	0.983
2016/2/25	0.908
2016/2/26	0.945
2016/2/29	0.93
2016/3/1	0.95
2016/3/2	1.001
2016/3/3	0.997
2016/3/4	0.99
2016/3/7	1.018
2016/3/8	1.004
2016/3/9	0.951
2016/3/10	0.931
2016/3/11	0.934
2016/3/14	0.955
2016/3/15	0.941
2016/3/16	0.932
2016/3/17	0.954
2016/3/18	0.978
2016/3/21	0.997
2016/3/22	0.986
2016/3/23	0.99
2016/3/24	0.963
2016/3/25	0.969
2016/3/28	0.962
2016/3/29	0.952
2016/3/30	0.975
2016/3/31	0.976
2016/4/1	0.987
2016/4/5	1.004
2016/4/6	1.005
2016/4/7	1.002
2016/4/8	0.998
2016/4/11	1.025
2016/4/12	1.043
2016/4/13	1.08
2016/4/14	1.076
2016/4/15	1.065
2016/4/18	1.062
2016/4/19	1.058
2016/4/20	1.029
2016/4/21	1.048
2016/4/22	1.044
2016/4/25	1.065
2016/4/26	1.068
2016/4/27	1.047
2016/4/28	1.048
2016/4/29	1.05
2016/5/3	1.063
2016/5/4	1.049
2016/5/5	1.058
2016/5/6	1.006
2016/5/9	0.945
2016/5/10	0.942
2016/5/11	0.941
2016/5/12	0.937
2016/5/13	0.934
2016/5/16	0.943
2016/5/17	0.951
2016/5/18	0.928
2016/5/19	0.928
2016/5/20	0.933
2016/5/23	0.938
2016/5/24	0.927
2016/5/25	0.933
2016/5/26	0.94
2016/5/27	0.936
2016/5/30	0.927
2016/5/31	0.96
2016/6/1	0.966
2016/6/2	0.975
2016/6/3	0.966
2016/6/6	0.96
2016/6/7	0.959
2016/6/8	0.956
2016/6/13	0.913
2016/6/14	0.911
2016/6/15	0.931
2016/6/16	0.927
2016/6/17	0.958
2016/6/20	0.952
2016/6/21	0.95
2016/6/22	0.983
2016/6/23	0.981
2016/6/24	0.966
2016/6/27	0.999
2016/6/28	0.998
2016/6/29	0.995
2016/6/30	0.989
2016/7/1	0.994
2016/7/4	1.034
2016/7/5	1.035
2016/7/6	1.042
2016/7/7	1.049
2016/7/8	1.033
2016/7/11	1.059
2016/7/12	1.107
2016/7/13	1.105
2016/7/14	1.095
2016/7/15	1.085
2016/7/18	1.069
2016/7/19	1.077
2016/7/20	1.069
2016/7/21	1.075
2016/7/22	1.067
2016/7/25	1.072
2016/7/26	1.09
2016/7/27	1.047
2016/7/28	1.054
2016/7/29	1.043
2016/8/1	1.039
2016/8/2	1.047
2016/8/3	1.055
2016/8/4	1.053
2016/8/5	1.053
2016/8/8	1.107
2016/8/9	1.107
2016/8/10	1.118
2016/8/11	1.098
2016/8/12	1.109
2016/8/15	1.124
2016/8/16	1.148
2016/8/17	1.138
2016/8/18	1.13
2016/8/19	1.125
2016/8/22	1.117
2016/8/23	1.111
2016/8/24	1.11
2016/8/25	1.104
2016/8/26	1.103
2016/8/29	1.107
2016/8/30	1.114
2016/8/31	1.121
2016/9/1	1.101
2016/9/2	1.106
2016/9/5	1.124
2016/9/6	1.135
2016/9/7	1.12
2016/9/8	1.135
2016/9/9	1.122
2016/9/12	1.081
2016/9/13	1.087
2016/9/14	1.08
2016/9/19	1.097
2016/9/20	1.11
2016/9/21	1.109
2016/9/22	1.112
2016/9/23	1.115
2016/9/26	1.103
2016/9/27	1.107
2016/9/28	1.106
2016/9/29	1.126
2016/9/30	1.143
2016/10/10	1.154
2016/10/11	1.166
2016/10/12	1.16
2016/10/13	1.157
2016/10/14	1.159
2016/10/17	1.158
2016/10/18	1.173
2016/10/19	1.178
2016/10/20	1.173
2016/10/21	1.167
2016/10/24	1.219
2016/10/25	1.256
2016/10/26	1.236
2016/10/27	1.228
2016/10/28	1.226
2016/10/31	1.225
2016/11/1	1.225
2016/11/2	1.208
2016/11/3	1.221
2016/11/4	1.238
2016/11/7	1.268
2016/11/8	1.243
2016/11/9	1.251
2016/11/10	1.259
2016/11/11	1.288
2016/11/14	1.319
2016/11/15	1.293
2016/11/16	1.287
2016/11/17	1.288
2016/11/18	1.264
2016/11/21	1.261
2016/11/22	1.287
2016/11/23	1.263
